ParticipantID,List_7,List_30,List_180,List_365,List_1825,List_5475,Indiff_Avg,k_7,k_30,k_180,k_365,k_1825,k_5475,k_avg,ln_k
DelayDiscountingTitrated Backup1-3116-1,998.0,889.0,199.0,495.0,299.0,151.0,505.1666666666667,0.000286286859433152,0.004161979752530934,0.02236180904522613,0.00279507402795074,0.0012846474549869427,0.001026943663249569,0.005319456800562912,-5.236384085999018
DelayDiscountingTitrated Backup1-1039-1,998.0,996.0,991.0,199.0,968.0,885.0,839.5,0.000286286859433152,0.00013386880856760375,5.0454086781029264e-05,0.011027741446960832,1.811389109022982e-05,2.3733973118695665e-05,0.0019233665109919236,-6.253678237196564
DelayDiscountingTitrated-3105-1,597.0,569.0,565.0,669.0,583.0,667.0,608.3333333333334,0.09643455372098589,0.0252489748096075,0.004277286135693215,0.001355529618936462,0.0003919265020324726,9.118728307079337e-05,0.021299909678387723,-3.849052446727029
DelayDiscountingTitrated-2105-1,807.0,125.0,29.0,22.0,30.0,57.0,178.33333333333334,0.034165338998052755,0.23333333333333334,0.18601532567049808,0.12179327521793275,0.01771689497716895,0.0030217095249539376,0.0993409796203233,-2.309197108063823
DelayDiscountingTitrated-3083-1,970.0,921.0,797.0,899.0,99.0,89.0,629.1666666666666,0.004418262150220913,0.002859211002533478,0.0014150285793949533,0.00030780014323373,0.0049868548498685486,0.0018695808321789545,0.002642789592905096,-5.935920255721134
DelayDiscountingTitrated-2083-1,499.0,799.0,699.0,593.0,199.0,149.0,489.6666666666667,0.14342971657600917,0.008385481852315394,0.0023923064695596883,0.0018803853172861466,0.0022055482893921664,0.0010431797983512612,0.026556103050485638,-3.6284956876354784
DelayDiscountingTitrated-1114-1,975.0,946.0,369.0,875.0,801.0,125.0,681.8333333333334,0.003663003663003663,0.0019027484143763213,0.009500150557061127,0.0003913894324853229,0.0001361312058556941,0.0012785388127853881,0.002811993680927919,-5.873861552216926
DelayDiscountingTitrated-3126-1,983.0,799.0,741.0,99.0,95.0,6.0,453.8333333333333,0.0024705711379160006,0.008385481852315394,0.0019418203628729944,0.024934274249342744,0.005219899062725307,0.03025875190258752,0.012201799761293326,-4.406171816705655
DelayDiscountingTitrated-1034-1,999.0,749.0,849.0,499.0,1.0,33.0,521.6666666666666,0.000143000143000143,0.011170449488206497,0.0009880905640622954,0.0027507068932385316,0.5473972602739726,0.005352151653521517,0.09463360983600028,-2.357742582343956
DelayDiscountingTitrated-1071-1,589.0,967.0,391.0,55.0,1.0,1.0,334.0,0.09968469560999273,0.001137538779731127,0.00865302642796249,0.04707347447073475,0.5473972602739726,0.18246575342465754,0.14773529149784187,-1.9123331775813568
DelayDiscountingTitrated-2006-1,999.0,999.0,998.0,999.0,973.0,899.0,977.8333333333334,0.000143000143000143,3.33667000333667e-05,1.11333778668448e-05,2.7424684958931536e-06,1.5205057089357868e-05,2.0520009548915336e-05,3.7661292672420144e-05,-10.186877710512345
DelayDiscountingTitrated-3043-1,990.0,893.0,299.0,375.0,18.0,18.0,432.1666666666667,0.001443001443001443,0.003994027622247107,0.013024897807506503,0.0045662100456621,0.02989345509893455,0.009964485032978183,0.010481012841721649,-4.55818995955664
DelayDiscountingTitrated Backup1-3074-1,988.0,981.0,937.0,389.0,165.0,41.0,583.5,0.001735106998264893,0.0006455997281685355,0.0003735325506937033,0.004303271472338627,0.002772934827729348,0.004272190667112151,0.00235043937405121,-6.053153000620982
DelayDiscountingTitrated Backup1-3031-1,999.0,999.0,999.0,499.0,401.0,497.0,732.3333333333334,0.000143000143000143,3.33667000333667e-05,5.561116672227784e-06,0.0027507068932385316,0.0008185016909780344,0.00018485341271372527,0.0006559983261060048,-7.329352320691116
DelayDiscountingTitrated Backup1-1046-1,996.0,199.0,499.0,999.0,996.0,247.0,656.0,0.0005737234652897303,0.13417085427135678,0.005577822311289245,2.7424684958931536e-06,2.200583154535952e-06,0.0005568188120459209,0.02348069365193868,-3.751576742212494
DelayDiscountingTitrated-2067-1,949.0,999.0,99.0,489.0,13.0,25.0,429.0,0.007677254252596718,3.33667000333667e-05,0.050561167227833895,0.0028629856850715747,0.041601685985247626,0.007123287671232876,0.01830995792033601,-4.000310218477713
DelayDiscountingTitrated-2022-1,999.0,779.0,789.0,789.0,875.0,363.0,765.6666666666666,0.000143000143000143,0.009456568249893025,0.0014857062385579495,0.0007326770491518656,7.827788649706458e-05,0.00032051523956878875,0.0020361241344448062,-6.196707212385837
DelayDiscountingTitrated-3067-1,999.0,499.0,399.0,125.0,25.0,6.0,342.1666666666667,0.000143000143000143,0.03346693386773547,0.008368142578668894,0.019178082191780823,0.021369863013698632,0.03025875190258752,0.018797462282911914,-3.974033403209016
DelayDiscountingTitrated-1010-1,962.0,525.0,4.0,1.0,4.0,1.0,249.5,0.005643005643005643,0.03015873015873016,1.3833333333333333,2.736986301369863,0.13643835616438357,0.18246575342465754,0.7458375800156621,-0.29324742364169826
DelayDiscountingTitrated-1068-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,142.71428571428572,33.3,5.55,2.736986301369863,0.5473972602739726,0.18246575342465754,30.83852250489237,3.4287646391458106
DelayDiscountingTitrated Backup1-3111-1,998.0,899.0,611.0,249.0,199.0,89.0,507.5,0.000286286859433152,0.0037449017426770485,0.0035370067284960904,0.0082631897452825,0.0022055482893921664,0.0018695808321789545,0.0033177523662433184,-5.708467723439931
DelayDiscountingTitrated-1095-1,483.0,749.0,183.0,375.0,99.0,25.0,319.0,0.15291333924874298,0.011170449488206497,0.024802671523982998,0.0045662100456621,0.0049868548498685486,0.007123287671232876,0.034260468804616,-3.37376310244902
DelayDiscountingTitrated-3102-1,984.0,907.0,893.0,251.0,101.0,63.0,533.1666666666666,0.0023228803716608595,0.003417861080485116,0.0006656712703745179,0.008175517109643617,0.004877254848772549,0.0027165325795462784,0.0036959528767471564,-5.600516875081826
DelayDiscountingTitrated-3147-1,999.0,999.0,763.0,857.0,99.0,63.0,630.0,0.000143000143000143,3.33667000333667e-05,0.001725644386194845,0.00045715381787375523,0.0049868548498685486,0.0027165325795462784,0.0016770920794194893,-6.390693890421525
DelayDiscountingTitrated-2102-1,715.0,599.0,375.0,399.0,249.0,175.0,418.6666666666667,0.056943056943056944,0.0223149693934335,0.009259259259259259,0.004126755244275071,0.0016526379490565,0.0008610567514677103,0.015859622590091497,-4.143978859395805
DelayDiscountingTitrated-1097-1,901.0,849.0,827.0,89.0,219.0,14.0,483.1666666666667,0.015696844775646108,0.005928543384373773,0.0011621657933628914,0.028043712482684315,0.001954087696253206,0.012863666014350945,0.01094150335777854,-4.5151920729852435
DelayDiscountingTitrated-2058-1,963.0,837.0,207.0,2.0,2.0,2.0,335.5,0.005488799881323246,0.006491437674233373,0.02128287707997853,1.367123287671233,0.27342465753424655,0.09114155251141552,0.294158768725405,-1.2236356277287586
DelayDiscountingTitrated-2100-1,999.0,998.0,996.0,999.0,987.0,994.0,995.5,0.000143000143000143,6.68002672010688e-05,2.2311468094600625e-05,2.7424684958931536e-06,7.217110102566238e-06,1.1025054436206278e-06,4.052899372298208e-05,-10.11349294558732
DelayDiscountingTitrated Backup1-1044-1,323.0,869.0,499.0,345.0,141.0,201.0,396.3333333333333,0.2994250331711632,0.005024932873034139,0.005577822311289245,0.005201508834623784,0.003338191003594676,0.0007260501147231878,0.05321558971807137,-2.933403885748947
DelayDiscountingTitrated Backup1-2033-1,899.0,899.0,949.0,999.0,901.0,961.0,934.6666666666666,0.01604957889718735,0.0037449017426770485,0.0002985598876009835,2.7424684958931536e-06,6.0207075851793286e-05,7.412370105341183e-06,0.0033605670736530685,-5.695645547326847
DelayDiscountingTitrated-2098-1,996.0,299.0,593.0,193.0,30.0,299.0,401.6666666666667,0.0005737234652897303,0.07814938684503901,0.0038130035600524637,0.01145574561714813,0.01771689497716895,0.00042821581832898093,0.018689495047171212,-3.979793675152447
DelayDiscountingTitrated-2065-1,975.0,901.0,901.0,125.0,399.0,99.0,566.6666666666666,0.003663003663003663,0.003662597114317425,0.0006104328523862375,0.019178082191780823,0.0008253510488550142,0.001662284949956183,0.0049336253033832244,-5.311681205513207
DelayDiscountingTitrated-2020-1,775.0,49.0,49.0,25.0,30.0,57.0,164.16666666666666,0.041474654377880185,0.6469387755102041,0.10782312925170068,0.10684931506849316,0.01771689497716895,0.0030217095249539376,0.1539707464517335,-1.8709926527184606
DelayDiscountingTitrated-3065-1,999.0,499.0,929.0,897.0,493.0,197.0,669.0,0.000143000143000143,0.03346693386773547,0.0004245903600047841,0.00031459507338006443,0.0005635055155742032,0.0007445008460236886,0.005942854300953059,-5.125565738975361
DelayDiscountingTitrated Backup1-3017-1,693.0,439.0,313.0,271.0,99.0,287.0,350.3333333333333,0.06328592042877758,0.04259681093394078,0.012193823216187434,0.00736996411060001,0.0049868548498685486,0.00045375717945046377,0.021814521786470805,-3.8251793939637864
DelayDiscountingTitrated Backup1-2017-1,949.0,537.0,473.0,1.0,51.0,1.0,335.3333333333333,0.007677254252596718,0.028739913097454998,0.00618980502701433,2.736986301369863,0.01019607843137255,0.18246575342465754,0.4953758509338266,-0.7024385097161088
DelayDiscountingTitrated Backup1-1025-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,142.71428571428572,33.3,5.55,2.736986301369863,0.5473972602739726,0.18246575342465754,30.83852250489237,3.4287646391458106
DelayDiscountingTitrated-2004-1,599.0,491.0,4.0,2.0,1.0,1.0,183.0,0.095635583114715,0.034555329260013576,1.3833333333333333,1.367123287671233,0.5473972602739726,0.18246575342465754,0.6017517578463208,-0.50791028109959
DelayDiscountingTitrated-3004-1,987.0,969.0,952.0,987.0,937.0,371.0,867.1666666666666,0.001881603705311912,0.001066391468868249,0.00028011204481792715,3.608555051283119e-05,3.684156664376252e-05,0.00030966534972738126,0.0006017832809803438,-7.415613175841945
DelayDiscountingTitrated-1036-1,329.0,1.0,1.0,1.0,2.0,1.0,55.833333333333336,0.29135909683022143,33.3,5.55,2.736986301369863,0.27342465753424655,0.18246575342465754,7.0557059681931635,1.9538366466617845
DelayDiscountingTitrated-1073-1,929.0,687.0,937.0,62.0,499.0,999.0,685.5,0.010918037828694448,0.015186802523047065,0.0003735325506937033,0.041449403446752096,0.0005501413786477064,1.8283123305954356e-07,0.011413016759844678,-4.473000753924529
DelayDiscountingTitrated-2081-1,499.0,599.0,499.0,499.0,497.0,681.0,545.6666666666666,0.14342971657600917,0.0223149693934335,0.005577822311289245,0.0027507068932385316,0.0005545602381411758,8.555776825645874e-05,0.029118888863394685,-3.536368213545299
DelayDiscountingTitrated-2039-1,994.0,986.0,799.0,99.0,395.0,93.0,561.0,0.0008623167576889911,0.00047329276538201487,0.0013975803087192323,0.024934274249342744,0.000839257846367262,0.0017813129081357098,0.005048005805939325,-5.288762003597427
DelayDiscountingTitrated-3039-1,994.0,996.0,899.0,899.0,499.0,99.0,731.0,0.0008623167576889911,0.00013386880856760375,0.0006241502904461748,0.00030780014323373,0.0005501413786477064,0.001662284949956183,0.0006900937214233981,-7.278683141446924
DelayDiscountingTitrated-3124-1,999.0,999.0,959.0,747.0,493.0,163.0,726.6666666666666,0.000143000143000143,3.33667000333667e-05,0.00023751593094658788,0.0009279125634959931,0.0005635055155742032,0.000937893940667283,0.00047386579895292955,-7.654586400928404
DelayDiscountingTitrated-1032-1,547.0,143.0,593.0,875.0,99.0,28.0,380.8333333333333,0.11830765212849308,0.19976689976689976,0.0038130035600524637,0.0003913894324853229,0.0049868548498685486,0.0063405088062622305,0.05560105142401025,-2.8895531674006203
DelayDiscountingTitrated-1077-1,998.0,971.0,963.0,569.0,465.0,299.0,710.8333333333334,0.000286286859433152,0.0009955372468245796,0.00021345332871812624,0.0020752582035293834,0.0006304315804978642,0.00042821581832898093,0.0007715305062220144,-7.1671343455014345
DelayDiscountingTitrated Backup1-1019-1 - Copy,994.0,939.0,779.0,793.0,463.0,62.0,671.6666666666666,0.0008623167576889911,0.002165424210152645,0.0015760947083155042,0.0007151617751213529,0.0006355217609988461,0.0027632935631168067,0.0014529687958990244,-6.534146370261881
DelayDiscountingTitrated-3158-1,999.0,986.0,857.0,964.0,623.0,373.0,800.3333333333334,0.000143000143000143,0.00047329276538201487,0.0009270063529106703,0.00010231342011027114,0.0003315816090943073,0.0003070255977083257,0.00038070331470095543,-7.873490187755425
DelayDiscountingTitrated Backup1-1021-1,589.0,919.0,819.0,938.0,397.0,2.0,610.6666666666666,0.09968469560999273,0.0029379760609358,0.0012277845611178945,0.0001810906329409703,0.0008322694178944826,0.09114155251141552,0.032667561465716234,-3.421372697547184
DelayDiscountingTitrated Backup1-3056-1,999.0,335.0,501.0,391.0,49.0,49.0,387.3333333333333,0.000143000143000143,0.06616915422885572,0.005533377689066312,0.004267245909680132,0.010634610008386917,0.0035448700027956386,0.01504870966363081,-4.196463028098674
DelayDiscountingTitrated Backup1-3013-1,899.0,719.0,219.0,91.0,45.0,79.0,342.0,0.01604957889718735,0.01302735280482151,0.019812278031456115,0.027367153394550654,0.011628614916286148,0.002129356684584706,0.01500238912148108,-4.199545815797401
DelayDiscountingTitrated-1112-1,93.0,125.0,13.0,99.0,99.0,151.0,96.66666666666667,1.3932411674347158,0.23333333333333334,0.4217948717948718,0.024934274249342744,0.0049868548498685486,0.001026943663249569,0.34655290755423035,-1.0597197806541172
DelayDiscountingTitrated-3120-1,999.0,994.0,925.0,899.0,499.0,629.0,824.1666666666666,0.000143000143000143,0.00020120724346076458,0.00045045045045045046,0.00030780014323373,0.0005501413786477064,0.00010773061538573223,0.00029338832902975446,-8.1340134714046
DelayDiscountingTitrated Backup1-3096-1,853.0,717.0,437.0,30.0,251.0,999.0,547.8333333333334,0.0246189917936694,0.013156671315667131,0.007157386219171116,0.08858447488584476,0.0016351034219287235,1.8283123305954356e-07,0.022525468411252362,-3.793108680531816
DelayDiscountingTitrated-2078-1,996.0,875.0,497.0,199.0,613.0,95.0,545.8333333333334,0.0005737234652897303,0.004761904761904762,0.005622624636709143,0.011027741446960832,0.0003459295179780554,0.0017399663542417689,0.0040119816971807155,-5.518469970911619
DelayDiscountingTitrated-3078-1,998.0,939.0,951.0,957.0,925.0,139.0,818.1666666666666,0.000286286859433152,0.002165424210152645,0.000286248393503914,0.0001231015874379124,4.4427989633469086e-05,0.0011313688775007392,0.0006728096529436386,-7.304048101989258
DelayDiscountingTitrated-2085-1,999.0,601.0,799.0,601.0,401.0,401.0,633.6666666666666,0.000143000143000143,0.022129783693843594,0.0013975803087192323,0.0018188863310008433,0.0008185016909780344,0.0002728338969926781,0.004430097677422421,-5.419333646088617
DelayDiscountingTitrated Backup1-1038-1,829.0,823.0,30.0,50.0,23.0,1.0,292.6666666666667,0.029467516801654315,0.0071688942891859056,0.17962962962962964,0.052054794520547946,0.02327575938058368,0.18246575342465754,0.07901039134104317,-2.53817589920264
DelayDiscountingTitrated-2104-1,994.0,499.0,975.0,399.0,399.0,347.0,602.1666666666666,0.0008623167576889911,0.03346693386773547,0.00014245014245014244,0.004126755244275071,0.0008253510488550142,0.0003437158685668417,0.006627920488261922,-5.016464175829258
DelayDiscountingTitrated-1093-1,999.0,999.0,49.0,2.0,201.0,201.0,408.5,0.000143000143000143,3.33667000333667e-05,0.10782312925170068,1.367123287671233,0.0021781503441695633,0.0007260501147231878,0.2463378307041433,-1.401051389612374
DelayDiscountingTitrated-2061-1,839.0,825.0,863.0,501.0,53.0,69.0,525.0,0.027413587604290822,0.007070707070707071,0.000881936397579503,0.00272878899734777,0.009790643577151719,0.0024644298855138642,0.008391682255431791,-4.78051427139907
DelayDiscountingTitrated-3024-1,999.0,998.0,994.0,994.0,994.0,994.0,995.5,0.000143000143000143,6.68002672010688e-05,3.35345405767941e-05,1.6537581654309418e-05,3.307516330861884e-06,1.1025054436206278e-06,4.4047092367799634e-05,-10.030251215302117
DelayDiscountingTitrated-1014-1,957.0,957.0,599.0,599.0,501.0,9.0,603.6666666666666,0.006418868487834005,0.0014977359804946011,0.00371916156557225,0.0018341070734328904,0.000545757799469554,0.020111618467782852,0.005687874895764358,-5.169418581138626
DelayDiscountingTitrated Backup1-3128-1,998.0,903.0,869.0,781.0,173.0,77.0,633.5,0.000286286859433152,0.003580657069029162,0.0008374888121723564,0.0007682458386683739,0.0026193681209913692,0.0021894087647512306,0.001713575910840941,-6.369172916002103
DelayDiscountingTitrated-3063-1,989.0,989.0,125.0,749.0,989.0,59.0,650.0,0.0015889065434060378,0.0003707448601280755,0.03888888888888889,0.0009181191360169724,6.094436056899871e-06,0.002913087222351211,0.007447640181141347,-4.899858050977095
DelayDiscountingTitrated-1109-1,825.0,83.0,117.0,239.0,659.0,87.0,335.0,0.030303030303030304,0.3682730923694779,0.0419278252611586,0.008723562790164499,0.00028353462074126427,0.0019167585157193092,0.07523796731004864,-2.5870992909954733
DelayDiscountingTitrated Backup1-3035-1,899.0,998.0,199.0,499.0,1.0,1.0,432.8333333333333,0.01604957889718735,6.68002672010688e-05,0.02236180904522613,0.0027507068932385316,0.5473972602739726,0.18246575342465754,0.12851531813358055,-2.051707174486266
DelayDiscountingTitrated Backup1-3008-1,975.0,975.0,899.0,801.0,389.0,93.0,688.6666666666666,0.003663003663003663,0.0008547008547008547,0.0006241502904461748,0.0006806560292784704,0.0008606542944677255,0.0017813129081357098,0.0014107463400054327,-6.5636363954792385
DelayDiscountingTitrated-3106-1,667.0,525.0,175.0,631.0,349.0,229.0,429.3333333333333,0.07132148211608481,0.03015873015873016,0.02619047619047619,0.0016021535722814406,0.0010220983632295796,0.0006149428725249746,0.02181831387888786,-3.825005575674474
DelayDiscountingTitrated-3143-1,994.0,974.0,771.0,749.0,99.0,429.0,669.3333333333334,0.0008623167576889911,0.000889801505817933,0.001650093673439977,0.0009181191360169724,0.0049868548498685486,0.00024310544858490064,0.0015917152285695537,-6.442943084086922
DelayDiscountingTitrated-2106-1,643.0,485.0,477.0,399.0,237.0,1.0,373.6666666666667,0.07931570762052877,0.035395189003436425,0.006091311437223387,0.004126755244275071,0.001764059880931738,0.18246575342465754,0.05152646276850883,-2.9656597631178783
DelayDiscountingTitrated-1091-1,127.0,323.0,529.0,115.0,331.0,331.0,292.6666666666667,0.9820022497187851,0.06986584107327141,0.0049464398235664776,0.021083978558665874,0.0011074783760294665,0.00036915945867648886,0.1798958578348325,-1.715377163111
DelayDiscountingTitrated-1029-1,375.0,817.0,393.0,805.0,623.0,671.0,614.0,0.23809523809523808,0.007466340269277846,0.008580718122702856,0.0006636603420403301,0.0003315816090943073,8.955487958407339e-05,0.042537848886322914,-3.1573610373357264
DelayDiscountingTitrated Backup1-3115-1,986.0,899.0,751.0,299.0,251.0,199.0,564.1666666666666,0.002028397565922921,0.0037449017426770485,0.001841988459831336,0.006423237274934714,0.0016351034219287235,0.0007351827631307222,0.002734801871404244,-5.901696287631961
DelayDiscountingTitrated-3122-1,869.0,749.0,165.0,321.0,99.0,81.0,380.6666666666667,0.02153542659871774,0.011170449488206497,0.028114478114478113,0.005795246020569283,0.0049868548498685486,0.00207227013924122,0.012279120868513566,-4.399854949337788
DelayDiscountingTitrated-2122-1,986.0,571.0,317.0,369.0,38.0,4.0,380.8333333333333,0.002028397565922921,0.025043782837127847,0.011969856291622854,0.0046850057541671306,0.013871665465032445,0.04547945205479452,0.017179693328111287,-4.0640272131027375
DelayDiscountingTitrated Backup1-3094-1,999.0,998.0,391.0,581.0,93.0,99.0,526.8333333333334,0.000143000143000143,6.68002672010688e-05,0.00865302642796249,0.0019758093037512085,0.005343938724407129,0.001662284949956183,0.002974143302713037,-5.817799246929172
DelayDiscountingTitrated Backup1-3069-1,789.0,497.0,499.0,799.0,399.0,99.0,513.6666666666666,0.038203874705775846,0.03373574782025486,0.005577822311289245,0.0006892176864916762,0.0008253510488550142,0.001662284949956183,0.013449049753770469,-4.308846825707426
DelayDiscountingTitrated-1110-1,999.0,999.0,595.0,13.0,9.0,34.0,441.5,0.000143000143000143,3.33667000333667e-05,0.003781512605042017,0.20800842992623814,0.060334855403348556,0.005189363416599517,0.046248421365710286,-3.0737279482395254
DelayDiscountingTitrated-2087-1,999.0,899.0,169.0,895.0,399.0,97.0,576.3333333333334,0.000143000143000143,0.0037449017426770485,0.027317554240631165,0.0003214203719292875,0.0008253510488550142,0.0017003248128795367,0.005675425393328698,-5.171609759247106
DelayDiscountingTitrated-1088-1,927.0,451.0,25.0,1.0,105.0,1.0,251.66666666666666,0.01124980736631222,0.04057649667405765,0.21666666666666667,2.736986301369863,0.00467058056099152,0.18246575342465754,0.5321026010104248,-0.6309189491932551
DelayDiscountingTitrated-2047-1,999.0,999.0,199.0,998.0,951.0,1.0,691.1666666666666,0.000143000143000143,3.33667000333667e-05,0.02236180904522613,5.490432920635792e-06,2.823271826339974e-05,0.18246575342465754,0.0341729420773502,-3.376321115380564
DelayDiscountingTitrated-2002-1,989.0,799.0,399.0,601.0,451.0,599.0,639.6666666666666,0.0015889065434060378,0.008385481852315394,0.008368142578668894,0.0018188863310008433,0.0006670109042310846,0.00012227380489552602,0.003491783669086297,-5.657342593357266
DelayDiscountingTitrated-3047-1,799.0,998.0,901.0,62.0,251.0,69.0,513.3333333333334,0.03593777936706598,6.68002672010688e-05,0.0006104328523862375,0.041449403446752096,0.0016351034219287235,0.0024644298855138642,0.013693991540141328,-4.290798116061949
DelayDiscountingTitrated-3002-1,497.0,889.0,425.0,199.0,815.0,199.0,504.0,0.14458177637252084,0.004161979752530934,0.007516339869281046,0.011027741446960832,0.00012438020001680813,0.0007351827631307222,0.028024566734073535,-3.574673770122955
DelayDiscountingTitrated-1030-1,93.0,151.0,599.0,245.0,309.0,893.0,381.6666666666667,1.3932411674347158,0.18741721854304635,0.00371916156557225,0.008442829186469108,0.0012253402491466065,2.1885082861627985e-05,0.2656779336769686,-1.3254704794319643
DelayDiscountingTitrated-1075-1,999.0,193.0,1.0,14.0,1.0,1.0,201.5,0.000143000143000143,0.1393782383419689,5.55,0.1929549902152642,0.5473972602739726,0.18246575342465754,1.1020565403998104,0.09717801649242751
DelayDiscountingTitrated Backup1-2011-1,949.0,749.0,689.0,675.0,679.0,687.0,738.0,0.007677254252596718,0.011170449488206497,0.002507660054829866,0.0013191273465246068,0.0002590433151088426,8.321535629066885e-05,0.0038361249689261995,-5.563292544565057
